review,sentiment,predicted,label,rating
beautiful tote bag,0.5994,1,1.0,5.0
make error original order cause coordinate correct seller waste time correct location replace print print high quality photo paper image clear wonderful gift occasion,0.7184,1,1.0,5.0
absolutely love leather barrette exactly expect thick average hair hold hair loosely securely hair fine mine use elastic put one elastic look put stick ponytail security lose would want absolutely beautiful,0.9167,1,1.0,5.0
exactly show great glass,0.6249,1,1.0,5.0
get wife absolutely love quality top line would definitely buy thank amazing piece jewelry,0.9388,1,1.0,5.0
great quality make parent smile big christmas,0.765,1,1.0,5.0
exactly lookingfor look nice thumb,0.4215,1,1.0,5.0
even short amount time game bring much joy family enjoy play,0.8555,1,1.0,5.0
look pretty come time hope build right quantity really protect radiation,0.8399,1,1.0,5.0
make fine quality care comfortable look stylish wear well absolutely tell difference inexpensive reader purchase reader amazon awful however well worth price happy say previously purchase reader another site even expensive break easily also cloud purchase another pair really love much,0.967,1,1.0,5.0
daughter love thank order another one future daughter love size true maybe little big quality design perfect adorable highly recommend make daughter cry love,0.9764,1,1.0,5.0
beautiful,0.5994,1,1.0,5.0
order four personalized name tag child love easily transfer bag bag depend need use kid backpack lunch box activity bag year hold well would definitely recommend tag think would also make great gift,0.9633,1,1.0,5.0
exactly describe easy install look great,0.7906,1,1.0,5.0
beautiful love come much fast tell thank wonderful wedding surprise daughter son inlaw,0.9468,1,1.0,5.0
buy granddaughter absolutely love make well look beautiful,0.8947,1,1.0,5.0
great cute bottle,0.7964,1,1.0,5.0
beautifully etch really nice weight love highly recommend,0.9331,1,1.0,5.0
love look,0.6369,1,1.0,5.0
beautiful earring nice size,0.7717,1,1.0,5.0
great gift ever cave husband gift love,0.9337,1,1.0,5.0
nice price include frame would good idea photo excellent though,0.8555,1,1.0,5.0
love print put name incorrectly fix could greatful,0.6369,1,1.0,5.0
smell wonderful exactly like fresh rose love,0.9136,1,1.0,5.0
love personalize cabin sign,0.6369,1,1.0,5.0
buy dear friend really love buy one next,0.8832,1,1.0,5.0
tree deepgreen velvet wrap around put away holiday season,0.4019,1,1.0,5.0
christmas gift love,0.7964,1,1.0,5.0
love haysee custom bobblehead impressive first quick company return question even order order send select photo list email along request specification send confirmation every step hayee professional everything especiallyl customer service every process back like promise recieve email picture head bobblehead preview approval finalization go forward satisfied let reassure everyone satisfied happy haysee custom bobblehead also add bonus tell haysee birthday gift also send beautiful birthday card gift bag total fabulous surprise star terry f,0.9922,1,1.0,5.0
use son fishing theme bedroom color bright crisp thick paper look awesome frame,0.7906,1,1.0,5.0
buy teen granddaughter like,0.3612,1,1.0,5.0
beautiful buy weddingnew home1010 recommend,0.7506,1,1.0,5.0
love bend package even clearly show several bend sticker well package item hope sit heavy book evening help,0.9274,1,1.0,5.0
item pretty home decor come pack carefully order white love could easily paint another color want love add change season,0.9413,1,1.0,5.0
look fantastic far install go take little finesse new mailbox instal leave mailbox indoor day apply decal indoor environment room temperature may facilitate easy install even still lot rub slowly peel rub end worth hope hold element,0.8779,1,1.0,5.0
love smell shower steamer really feel awake ready start day,0.7884,1,1.0,5.0
search cane master circle master compliance air travel look great would buy one dad,0.6249,1,1.0,5.0
need name sign,0.0,1,1.0,5.0
excellent weight distribution tire arm hand walk even several hour lightweight enough long hike sturdy enough use selfdefense necessary aesthetic beautiful come polished easy upkeep mine come extra rubber bottom grip event eventual wearandtear one come already place bottom top cane screwon long screw chance come unattached accidentally anything happen order head replacement cane vendor even order additional head say head mine skull could say top cane switch seasonally base mood beautiful cane even wife want one aesthetic use mine functionally knee swell stormy season also carry mine aesthetic need selfdefense get compliment time use daily also pair well plague doctor costume halloween great vibe samhain event party,0.9844,1,1.0,5.0
cane beautiful sturdy comfortable use sing enough praise cane number immediately become go cane,0.9022,1,1.0,5.0
love little gem,0.6369,1,1.0,5.0
cartilage pierce hard time healing hoop good snag thing like earring easy sleep wear constantly great quality well,0.9201,1,1.0,5.0
super nice well make pottery beautiful even glaze perfect size least texture bottom side really activate lather especially nice glycerinbase soap tub tube taos like use much get mileage use cool product,0.9719,1,1.0,5.0
love amazing perfect wedding day love personalize name date something want keep forever thank,0.9623,1,1.0,5.0
list get lot compliment highly recommend,0.7089,1,1.0,5.0
arrive quickly great natural soap,0.765,1,1.0,5.0
gorgeous fun unique detail feminine perfect amount edge quality craftsmanship,0.9001,1,1.0,5.0
great item service professional,0.6249,1,1.0,5.0
packaging devine also appreciate quick shipping attractive light wear get many compliment many thing weigh neck pull little thin thread make solution wear less thing key small whistle,0.875,1,1.0,5.0
purchase good friend absolutely love pleased look arrive,0.9296,1,1.0,5.0
love amethyst crystal get beautiful stunning though chain thin able swap thick chain nice highly recommend,0.9459,1,1.0,5.0
love return unfortunately fit space,0.6486,1,1.0,5.0
cute love,0.802,1,1.0,5.0
open package sparkle really shine happy earring also lightweight comfortable movement produce sparkle could ask thing,0.9166,1,1.0,5.0
buy two set one niece young adopt sister teen christmas gift come pleasantly surprised well make beautiful artwork leather wait till open christmas morning would highly recommend anyone,0.9468,1,1.0,5.0
daughterinlaw like sure wish clasp nice,0.8519,1,1.0,5.0
perfect leather keychain fob husband work key color perfect font perfect quality nice would definitely purchase seller fast shipping even irma around corner,0.9485,1,1.0,5.0
love everything handmade soft colorful velvet pumpkin beautiful well make perfect,0.9313,1,1.0,5.0
lovely order several different size high quality definitely add class fall decor problem shipping initial order seller prompt answer message handle problem also glad stuff fill styrofoam like velvet pumpkin look definitely worth pay little extra wait get rest pumpkin order mail,0.8689,1,1.0,5.0
cute match decor house light include last long use lead tea light place look great,0.7964,1,1.0,5.0
love shower steamer,0.6369,1,1.0,5.0
arrive time great quality go well frame also purchase look amazing bedroom wall,0.875,1,1.0,5.0
wall kitchen love,0.6369,1,1.0,5.0
make commitment send handwritten note often situation present flat note card quality heavy stock feel great hand border letter printing professional quality believe card represent well,0.9001,1,1.0,5.0
perfect fidget child inch long chain right length,0.5719,1,1.0,5.0
perfect bracket home work station project,0.5719,1,1.0,5.0
well expect high quality piece extremely attractive well worth investment,0.8204,1,1.0,5.0
love,0.6369,1,1.0,5.0
easy set give one daughter go college baby sister super easy set work perfectly set color signal communicate let know love miss love,0.9709,1,1.0,5.0
buy niece really like decor anything paris,0.4201,1,1.0,5.0
love sign look add sort sign kitchen find good quality look like sign fact use farmer market point great addition room,0.9287,1,1.0,5.0
order item year old granddaughter impressed quality turn cute,0.7269,1,1.0,5.0
move dream lake house perfect,0.6908,1,1.0,5.0
beautiful product quality,0.5994,1,1.0,5.0
impressed great quality exceed expectation perfect son send party us navy,0.9274,1,1.0,5.0
post review decal since buy one name look beautiful seller wonderful work sister love much order one nursery well apply many include sister figure share process first set decal flat surface let sit paperweight book lamp etc flatten use masking tape painter tape position paper wall apply strip top decal make sure center level exactly want ready stick wall start bottom paper slowly peel sticky side upward reach masking tape point let backing nonsticky paper fall floor sure entire decal include dot peel away backing press sticky side wall carefully move top press wrinkle,0.9774,1,1.0,5.0
great design seem well make hope effective research,0.9042,1,1.0,5.0
love design,0.6369,1,1.0,5.0
perfect school label water bottle ipad probably still help kid lose worth shot,0.6808,1,1.0,5.0
love love love buy gift seller amazing respond question quickly,0.9652,1,1.0,5.0
size perfect go install,0.5719,1,1.0,5.0
love turn disappoint,0.3612,1,1.0,5.0
lovely delicatelooke,0.5859,1,1.0,5.0
durable nose ring love different option far size gauge color actually third hoop purchase probably last,0.6369,1,1.0,5.0
perfect leave,0.5423,1,1.0,5.0
beautiful small top ear,0.6908,1,1.0,5.0
last month use every day get different different hair spray,0.0,1,1.0,5.0
scent soothe open sinus well migraine blood vessel expand sinus area thus block breathing airway help open breathe airway help reduce migraine attack,0.6486,1,1.0,5.0
good satiesfy golfer many good product look website,0.7003,1,1.0,5.0
perfect fit nice feel stitching well craft name perfectly emboss overall great purchase,0.9607,1,1.0,5.0
impressed quality decal deliver exactly order happy seller,0.7783,1,1.0,5.0
unique look way well person,0.2732,1,1.0,5.0
love,0.6369,1,1.0,5.0
love cute simple wear every day also irritate ear great,0.8591,1,1.0,5.0
need awesome,0.6249,1,1.0,5.0
durable,0.0,1,1.0,5.0
pendant high quality look photo description seller ship quickly answer question,0.0,1,,
cute love thank,0.8658,1,1.0,5.0
love,0.6369,1,1.0,5.0
love wish little thick,0.7845,1,1.0,5.0
good quality perfect gift,0.8591,1,1.0,5.0
make well love,0.743,1,1.0,5.0
na,0.0,1,1.0,5.0
cute dainty make deliver super fast,0.7845,1,1.0,5.0
love,0.6369,1,1.0,5.0
bracelet arrive yesterday custom size would fit little loose perfect bracelet beautiful smell subtle yet soothe packaging wonderfulso much care go love meaning behind palo santo include definitely must buy disappoint,0.9566,1,1.0,5.0
beautiful like picture,0.7506,1,1.0,5.0
nice like fact huge nice piece jewelry,0.8555,1,1.0,5.0
first buffalo want something subtle remind print blow expectation away cute high quality,0.5106,1,1.0,5.0
perfect show look exactly like picture look amazing frame,0.875,1,1.0,5.0
love want something like awhile finally put daughter top two boy second ring ampersand two order way cool size customizable suppose come till christmas get week early thank much adorable look forward wear work high school kid notice everything,0.9413,1,1.0,5.0
shiny brass medium tag exactly mind look cute goldendoodle also appreciate name engrave tag,0.6908,1,1.0,5.0
would definitely recommend define design get picture frame ornament date engagement college roommate surprise engagement unfortunately fiancé postpone engagement two week college roommate get sick reach define design see could take picture change date respond day say ship new picture ornament day extra charge relief product beautiful couple love,0.9638,1,1.0,5.0
